"@timestamp","_id","_index","_score","agent.name","agent.version","data_stream.dataset","data_stream.namespace","data_stream.type","event.agent_id_status","event.ingested","event.kind","event.severity","labels.ParentId","labels.SpanId","labels.TraceId","labels.{OriginalFormat}","log.level",message,"observer.hostname","observer.type","observer.version","parent.id","service.language.name","service.name","service.node.name","service.target.name","service.target.type","span.id",tags,"trace.id"
"Dec 2, 2024 @ 16:28:58.493",Go18hpMBo81fAKGjsNFl,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:28:58.000",event,"-","-","-","-","-","-","DataSourceID:48 Url:http://businessnext-maybank-customcode/customapi/APIConnection/David Body:{
""UniqueID"": ""116792322"",
    ""ItemTypeID"": ""403"",
    ""ItemID"": ""78855"",
    ""AuthToken"": ""Bearer 72C93D805DCFDD450C8EFA43F7DF5E1D12E29E753F49DD9DF5F799B3A67760DE"",
    ""URL"": ""http:\/\/businessnext-david-webapi\/davidwebapi\/api\/DavidApi\/ExecuteRule"",
    ""SubscriberId"": ""985"",
    ""Id"": 13,
    ""Version"": ""1.0"",
    ""Name"": """",
""RuleSubId"":""1"",
    ""List"": ""[{name:'ip_BV_Result',value:'',type:'String'},{name:'ip_TU_G001B',value:'',type:'Integer'},{name:'ip_TU_G002B',value:'0',type:'Integer'},{name:'ip_TU_G0036',value:'',type:'Integer'},{name:'ip_TU_Max_MOB',value:'61',type:'Integer'}]""
}","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",462bc138b78e6906,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",3e6555f9efca078d,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:58.492",CY18hpMBo81fAKGjsNFl,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:28:58.000",event,"-","-","-","-","-","-","Input Parameters -  Input parameter and values - request={
""UniqueID"": ""116792322"",
    ""ItemTypeID"": ""403"",
    ""ItemID"": ""78855"",
    ""AuthToken"": ""Bearer 72C93D805DCFDD450C8EFA43F7DF5E1D12E29E753F49DD9DF5F799B3A67760DE"",
    ""URL"": ""http:\/\/businessnext-david-webapi\/davidwebapi\/api\/DavidApi\/ExecuteRule"",
    ""SubscriberId"": ""985"",
    ""Id"": 13,
    ""Version"": ""1.0"",
    ""Name"": """",
""RuleSubId"":""1"",
    ""List"": ""[{name:'ip_BV_Result',value:'',type:'String'},{name:'ip_TU_G001B',value:'',type:'Integer'},{name:'ip_TU_G002B',value:'0',type:'Integer'},{name:'ip_TU_G0036',value:'',type:'Integer'},{name:'ip_TU_Max_MOB',value:'61',type:'Integer'}]""
};","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",d3fa2a3b3b5edec2,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",6b6a92060a11a710,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:58.416",fI18hpMBo81fAKGjsNBl,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:28:58.000",event,"-","-","-","-","-","-","ReadNode Xpath:ErrorMessage outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792317</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>11</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",f970b331ba1c8d61,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",f10a5bd2d259981a,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:58.416",fY18hpMBo81fAKGjsNBl,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:28:58.000",event,"-","-","-","-","-","-","ReadNode Xpath:op_dev_msg outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792317</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>11</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",f970b331ba1c8d61,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",f10a5bd2d259981a,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:58.416",fo18hpMBo81fAKGjsNBl,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:28:58.000",event,"-","-","-","-","-","-","ReadNode Xpath:op_pda_level outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792317</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>11</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",f970b331ba1c8d61,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",f10a5bd2d259981a,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:58.416",f418hpMBo81fAKGjsNBl,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:28:58.000",event,"-","-","-","-","-","-","ReadNode Xpath:RuleId outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792317</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>11</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",f970b331ba1c8d61,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",f10a5bd2d259981a,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:58.416",gI18hpMBo81fAKGjsNBl,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:28:58.000",event,"-","-","-","-","-","-","ReadNode Xpath:RuleVersion outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792317</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>11</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",f970b331ba1c8d61,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",f10a5bd2d259981a,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:58.416",gY18hpMBo81fAKGjsNBl,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:28:58.000",event,"-","-","-","-","-","-","ReadNode Xpath:uniqueID outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792317</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>11</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",f970b331ba1c8d61,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",f10a5bd2d259981a,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:58.416",go18hpMBo81fAKGjsNBl,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:28:58.000",event,"-","-","-","-","-","-","ReadNode Xpath:itemTypeID outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792317</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>11</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",f970b331ba1c8d61,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",f10a5bd2d259981a,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:58.416",g418hpMBo81fAKGjsNBl,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:28:58.000",event,"-","-","-","-","-","-","ReadNode Xpath:itemID outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792317</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>11</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",f970b331ba1c8d61,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",f10a5bd2d259981a,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:58.415",eo18hpMBo81fAKGjsNBl,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:28:58.000",event,"-","-","-","-","-","-","ReadNode Xpath:IsSuccess outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792317</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>11</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",f970b331ba1c8d61,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",f10a5bd2d259981a,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:58.415",e418hpMBo81fAKGjsNBl,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:28:58.000",event,"-","-","-","-","-","-","ReadNode Xpath:ErrorCode outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792317</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>11</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",f970b331ba1c8d61,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",f10a5bd2d259981a,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:58.405",cI18hpMBo81fAKGjsNBl,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:28:58.000",event,"-","-","-","-","-","-","{""uniqueID"":116792317,""itemTypeID"":403,""itemID"":78855,""isSuccess"":true,""errorCode"":null,""errorMessage"":"""",""results"":[{""subscriberId"":0,""ruleId"":0,""applicationId"":0,""categoryId"":0,""name"":""op_dev_msg"",""internalName"":""A_1953eced-9577-4515-909e-aa65a6f6b896_op_dev_msg"",""value"":""No Deviation"",""isDecisionCell"":false,""argumentDirection"":2,""category"":2,""isClass"":false,""sourceType"":null,""type"":""String"",""source"":null,""propertyName"":null,""version"":""1.0""},{""subscriberId"":0,""ruleId"":0,""applicationId"":0,""categoryId"":0,""name"":""op_pda_level"",""internalName"":""A_1953eced-9577-4515-909e-aa65a6f6b896_op_pda_level"",""value"":""L1"",""isDecisionCell"":false,""argumentDirection"":2,""category"":2,""isClass"":false,""sourceType"":null,""type"":""String"",""source"":null,""propertyName"":null,""version"":""1.0""},{""subscriberId"":0,""ruleId"":0,""applicationId"":0,""categoryId"":0,""name"":""RuleId"",""internalName"":""Sys_Rule_RuleId"",""value"":""11"",""isDecisionCell"":false,""argumentDirection"":2,""category"":2,""isClass"":false,""sourceType"":null,""type"":""String"",""source"":null,""propertyName"":null,""version"":""1.0""},{""subscriberId"":0,""ruleId"":0,""applicationId"":0,""categoryId"":0,""name"":""RuleVersion"",""internalName"":""Sys_Rule_RuleVersion"",""value"":""1.0"",""isDecisionCell"":false,""argumentDirection"":2,""category"":2,""isClass"":false,""sourceType"":null,""type"":""String"",""source"":null,""propertyName"":null,""version"":""1.0""}],""ruleVersion"":""1.0"",""ruleSubId"":1}","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",f970b331ba1c8d61,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",b0c533d9dab7f694,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:58.389",bo18hpMBo81fAKGjsNBl,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:28:58.000",event,"-","-","-","-","-","-","DataSourceID:47 Url:http://businessnext-maybank-customcode/customapi/APIConnection/David Body:{
 ""UniqueID"": ""116792317"",
    ""ItemTypeID"": ""403"",
    ""ItemID"": ""78855"",
    ""AuthToken"": ""Bearer 72C93D805DCFDD450C8EFA43F7DF5E1D12E29E753F49DD9DF5F799B3A67760DE"",
    ""URL"": ""http:\/\/businessnext-david-webapi\/davidwebapi\/api\/DavidApi\/ExecuteRule"",
    ""SubscriberId"": ""985"",
    ""Id"": 11,
    ""Version"": ""1.0"",
    ""Name"": """",
""RuleSubId"":""1"",
    ""List"": ""[{name:'ip_ev_result',value:'100040',type:'String'},{name:'ip_TU_G001B',value:'',type:'Integer'},{name:'ip_TU_G002B',value:'0',type:'Integer'},{name:'ip_TU_G0036',value:'',type:'Integer'},{name:'ip_TU_Max_MOB',value:'61',type:'Integer'}]""
}","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",f970b331ba1c8d61,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",b0c533d9dab7f694,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:58.388",V418hpMBo81fAKGjsNBl,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:28:58.000",event,"-","-","-","-","-","-","Input Parameters -  Input parameter and values - request={
 ""UniqueID"": ""116792317"",
    ""ItemTypeID"": ""403"",
    ""ItemID"": ""78855"",
    ""AuthToken"": ""Bearer 72C93D805DCFDD450C8EFA43F7DF5E1D12E29E753F49DD9DF5F799B3A67760DE"",
    ""URL"": ""http:\/\/businessnext-david-webapi\/davidwebapi\/api\/DavidApi\/ExecuteRule"",
    ""SubscriberId"": ""985"",
    ""Id"": 11,
    ""Version"": ""1.0"",
    ""Name"": """",
""RuleSubId"":""1"",
    ""List"": ""[{name:'ip_ev_result',value:'100040',type:'String'},{name:'ip_TU_G001B',value:'',type:'Integer'},{name:'ip_TU_G002B',value:'0',type:'Integer'},{name:'ip_TU_G0036',value:'',type:'Integer'},{name:'ip_TU_Max_MOB',value:'61',type:'Integer'}]""
};","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",eaa2a0b908c6ff12,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",a27dc232da930fb7,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:58.363",0o18hpMBo81fAKGjsM9l,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:28:58.000",event,"-","-","-","-","-","-","ReadNode Xpath:itemID outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792314</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>10</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",f76431f10445efa2,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",a8de7a91b06f0577,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:58.362",yY18hpMBo81fAKGjsM9l,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:28:58.000",event,"-","-","-","-","-","-","ReadNode Xpath:IsSuccess outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792314</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>10</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",f76431f10445efa2,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",a8de7a91b06f0577,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:58.362",yo18hpMBo81fAKGjsM9l,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:28:58.000",event,"-","-","-","-","-","-","ReadNode Xpath:ErrorCode outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792314</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>10</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",f76431f10445efa2,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",a8de7a91b06f0577,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:58.362",y418hpMBo81fAKGjsM9l,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:28:58.000",event,"-","-","-","-","-","-","ReadNode Xpath:ErrorMessage outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792314</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>10</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",f76431f10445efa2,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",a8de7a91b06f0577,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:58.362",zI18hpMBo81fAKGjsM9l,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:28:58.000",event,"-","-","-","-","-","-","ReadNode Xpath:op_dev_msg outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792314</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>10</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",f76431f10445efa2,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",a8de7a91b06f0577,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:58.362",zY18hpMBo81fAKGjsM9l,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:28:58.000",event,"-","-","-","-","-","-","ReadNode Xpath:op_pda_level outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792314</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>10</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",f76431f10445efa2,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",a8de7a91b06f0577,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:58.362",zo18hpMBo81fAKGjsM9l,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:28:58.000",event,"-","-","-","-","-","-","ReadNode Xpath:RuleId outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792314</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>10</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",f76431f10445efa2,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",a8de7a91b06f0577,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:58.362",z418hpMBo81fAKGjsM9l,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:28:58.000",event,"-","-","-","-","-","-","ReadNode Xpath:RuleVersion outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792314</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>10</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",f76431f10445efa2,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",a8de7a91b06f0577,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:58.362",0I18hpMBo81fAKGjsM9l,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:28:58.000",event,"-","-","-","-","-","-","ReadNode Xpath:uniqueID outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792314</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>10</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",f76431f10445efa2,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",a8de7a91b06f0577,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:28:58.362",0Y18hpMBo81fAKGjsM9l,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:28:58.000",event,"-","-","-","-","-","-","ReadNode Xpath:itemTypeID outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792314</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_dev_msg>No Deviation</op_dev_msg><op_pda_level>L1</op_pda_level><RuleId>10</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",f76431f10445efa2,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",a8de7a91b06f0577,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
